ordinal	counterfactual_index	witness_ordinal	from_aspect	to_aspect	rule_style	match_path	source_path	target_path	arena_path	witness_arena_path	trit_delta	closure_effect	color_hex	semantic_cost	fingerprint
1217	1217	87	nonriemannian_gate_object	aqua_hygiene_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#E91066	0.915907	0xda797767134f7890
1218	1218	87	nonriemannian_gate_object	scip_catcolab_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#089DEE	0.631178	0xa7ce5fe4260e96bd
1219	1219	88	exa_loop_object	color_space_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#DE73C3	0.391254	0x79b290e26fb7c09a
1220	1220	88	exa_loop_object	trit_tick_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#7FC172	1.025499	0x3dc8cdd6ee411128
1221	1221	88	exa_loop_object	rng_determinism_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#D9A62D	1.487568	0xd43cb4457067e549
1222	1222	88	exa_loop_object	parallel_invariance_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#71593A	1.038364	0x91e9fd608a37dad8
1223	1223	88	exa_loop_object	palette_interface_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#EE776B	1.165898	0x43d5189c9c9950a5
1224	1224	88	exa_loop_object	lisp_semantics_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#7BE19E	1.365384	0x3b9ff430a9a56ecb
1225	1225	88	exa_loop_object	entropy_source_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#60B7BE	1.038742	0x41b49b9cb7e341e5
1226	1226	88	exa_loop_object	propagator_cell_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#672619	1.57343	0x98f999dc46aa82e7
1227	1227	88	exa_loop_object	abductive_world_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#728011	0.660308	0xa4c1369d29cc1a0d
1228	1228	88	exa_loop_object	fuzz_soundness_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#FED748	1.367098	0xca29d1529fc53f70
1229	1229	88	exa_loop_object	ternary_regression_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#498117	1.342335	0x4ef2539aafc9b446
1230	1230	88	exa_loop_object	nonriemannian_gate_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#069AAB	1.218688	0x94db3b3db47fe02c
1231	1231	88	exa_loop_object	aqua_hygiene_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#DB4B51	0.807405	0xe00bbbe0e4478ad0
1232	1232	88	exa_loop_object	scip_catcolab_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#D75A77	0.948882	0xb59857192018af59
1233	1233	89	aqua_hygiene_object	color_space_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#F7E94D	1.140157	0xe6ef6bc252f1510f
1234	1234	89	aqua_hygiene_object	trit_tick_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#97E8F1	0.591598	0x15ddf1ef7626a14b
1235	1235	89	aqua_hygiene_object	rng_determinism_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#C566C1	0.896471	0x6f44e833d749baf9
1236	1236	89	aqua_hygiene_object	parallel_invariance_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#1F56F1	1.005113	0xf767218880ad6081
1237	1237	89	aqua_hygiene_object	palette_interface_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#F4C779	0.477885	0xe5dbfb92b270a69d
1238	1238	89	aqua_hygiene_object	lisp_semantics_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#7DF2FA	0.518977	0x291fee574bbe6ba3
1239	1239	89	aqua_hygiene_object	entropy_source_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#4804ED	0.764599	0x259927402e804426
1240	1240	89	aqua_hygiene_object	propagator_cell_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#3D9563	0.341987	0x842d7f42718cd590
1241	1241	89	aqua_hygiene_object	abductive_world_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#99AFCB	1.169253	0x10a586609c2b0123
1242	1242	89	aqua_hygiene_object	fuzz_soundness_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#0F4655	0.715037	0xc8fddabbba4bf5fe
1243	1243	89	aqua_hygiene_object	ternary_regression_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#393BF0	0.504223	0x58f3200aff18db4b
1244	1244	89	aqua_hygiene_object	nonriemannian_gate_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#AC3EEB	0.760424	0xf9df7eb1a6a88e4d
1245	1245	89	aqua_hygiene_object	exa_loop_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#170B48	0.814617	0x12786090c9c8cfe0
1246	1246	89	aqua_hygiene_object	scip_catcolab_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#9A5ECC	1.058845	0x396bb4176baabf00
1247	1247	90	scip_catcolab_object	color_space_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#BA8877	1.207922	0x005357542ab15b6f
1248	1248	90	scip_catcolab_object	trit_tick_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#9A3E07	0.921425	0xb6dd4260d1c40e82
1249	1249	90	scip_catcolab_object	rng_determinism_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#1F9659	0.334002	0xc030885c9da7b309
1250	1250	90	scip_catcolab_object	parallel_invariance_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#10A399	1.153213	0xb0ace2b262f0ae9f
1251	1251	90	scip_catcolab_object	palette_interface_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#4CE60A	1.073762	0x525bdb718d815a1e
1252	1252	90	scip_catcolab_object	lisp_semantics_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#67D88C	0.46394	0x78e446925e9922d2
1253	1253	90	scip_catcolab_object	entropy_source_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#3BE4C2	0.925282	0x78d2e927b86c4fb7
1254	1254	90	scip_catcolab_object	propagator_cell_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#B678BC	0.474836	0xc19e9ed5ccd6500a
1255	1255	90	scip_catcolab_object	abductive_world_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#89FBD3	0.979294	0x07d46efed1b86db6
1256	1256	90	scip_catcolab_object	fuzz_soundness_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#DB3D9A	0.644326	0x00f21559a10cd08c
1257	1257	90	scip_catcolab_object	ternary_regression_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#139A69	0.893239	0xbf0061111f753eec
1258	1258	90	scip_catcolab_object	nonriemannian_gate_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#5858E2	0.357401	0x6a356c62c26b6bb1
1259	1259	90	scip_catcolab_object	exa_loop_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#1A7BE3	0.890817	0x13b0376e25077bd3
1260	1260	90	scip_catcolab_object	aqua_hygiene_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#946DD2	1.090166	0x68e34a64561b841f
1261	1261	91	color_space_object	trit_tick_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#CD6292	1.225471	0xfa95a76c360bff49
1262	1262	91	color_space_object	rng_determinism_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#06AD8E	1.174955	0xb2889733004ce349
1263	1263	91	color_space_object	parallel_invariance_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#A19161	0.251562	0x57562dcb3790abfc
1264	1264	91	color_space_object	palette_interface_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#ABEE57	1.054689	0xbf7ba9f57f743de9
1265	1265	91	color_space_object	lisp_semantics_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#1A7C31	0.786627	0xf9e97973f4df2882
1266	1266	91	color_space_object	entropy_source_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#A440BD	0.113115	0x30887cb3ff93a435
1267	1267	91	color_space_object	propagator_cell_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#D179BC	0.895487	0x2dbfe15575827082
1268	1268	91	color_space_object	abductive_world_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#2DAFDA	1.174754	0x4eb4d135504bfb95
1269	1269	91	color_space_object	fuzz_soundness_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#DFFE8E	0.491027	0x8a25fb69e4332662
1270	1270	91	color_space_object	ternary_regression_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#302C93	1.317999	0x028d902ae9c64194
1271	1271	91	color_space_object	nonriemannian_gate_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#A2EA2E	1.025454	0x7e226da18c1db922
1272	1272	91	color_space_object	exa_loop_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#CA4891	0.74044	0xb23f87684ed7fb07
1273	1273	91	color_space_object	aqua_hygiene_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#6F2416	1.160784	0xa8506e33f39660aa
1274	1274	91	color_space_object	scip_catcolab_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#5143FD	1.093562	0xe236c180da42f3c0
1275	1275	92	trit_tick_object	color_space_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#6F99C9	0.945161	0x6914ae1ae70c06bf
1276	1276	92	trit_tick_object	rng_determinism_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#67C45A	1.096106	0x69c2a53f1adc5377
1277	1277	92	trit_tick_object	parallel_invariance_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#0E8BDF	0.96922	0x30369fad64c7027f
1278	1278	92	trit_tick_object	palette_interface_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#67EFEF	0.225754	0xaa692faf83be6b3c
1279	1279	92	trit_tick_object	lisp_semantics_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#F2FF79	0.611322	0x6623fe999c1476c4
1280	1280	92	trit_tick_object	entropy_source_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#B54C1C	0.806626	0x23d906c61529cfd0
1281	1281	92	trit_tick_object	propagator_cell_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	0	same_trit_relabel	#249881	0.646012	0x610d3b682aa5efff
1282	1282	92	trit_tick_object	abductive_world_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	1	positive_shift	#F33E80	0.907719	0x9e23036a211e966f
1283	1283	92	trit_tick_object	fuzz_soundness_object	colored_bisimulation_candidate	has_aspect	has_counterfactual;from_aspect	has_counterfactual;to_aspect	has_counterfactual;shared_in	witness_arena	-1	negative_shift	#F7E0CF	1.033989	0xd50c041e9935ccfb
