witness_ordinal	from_aspect	to_aspect	trit_delta	closure_effect	color_hex	semantic_cost
125	palette_interface_object	nonriemannian_gate_object	1	positive_shift	#54B09D	0.734964
125	palette_interface_object	exa_loop_object	-1	negative_shift	#698367	0.912691
125	palette_interface_object	aqua_hygiene_object	0	same_trit_relabel	#86EA92	0.785147
125	palette_interface_object	scip_catcolab_object	1	positive_shift	#71DF5A	1.264497
126	lisp_semantics_object	color_space_object	1	positive_shift	#0CFF7D	1.137264
126	lisp_semantics_object	trit_tick_object	-1	negative_shift	#E621C1	0.911243
126	lisp_semantics_object	rng_determinism_object	0	same_trit_relabel	#E52375	0.343176
126	lisp_semantics_object	parallel_invariance_object	1	positive_shift	#145454	1.077171
126	lisp_semantics_object	palette_interface_object	-1	negative_shift	#71A267	1.318646
126	lisp_semantics_object	entropy_source_object	1	positive_shift	#337F05	0.967622
126	lisp_semantics_object	propagator_cell_object	-1	negative_shift	#5855AA	0.757189
126	lisp_semantics_object	abductive_world_object	0	same_trit_relabel	#1640C6	0.854128
126	lisp_semantics_object	fuzz_soundness_object	1	positive_shift	#97D395	0.929321
126	lisp_semantics_object	ternary_regression_object	-1	negative_shift	#D3ED52	1.22672
126	lisp_semantics_object	nonriemannian_gate_object	0	same_trit_relabel	#CDB0AA	0.340748
126	lisp_semantics_object	exa_loop_object	1	positive_shift	#C98C73	0.908469
126	lisp_semantics_object	aqua_hygiene_object	-1	negative_shift	#A1ADC4	1.153044
126	lisp_semantics_object	scip_catcolab_object	0	same_trit_relabel	#82F10D	1.055332
127	entropy_source_object	color_space_object	0	same_trit_relabel	#D90E43	0.282951
127	entropy_source_object	trit_tick_object	1	positive_shift	#CF914F	0.912306
127	entropy_source_object	rng_determinism_object	-1	negative_shift	#F69F4F	1.379106
127	entropy_source_object	parallel_invariance_object	0	same_trit_relabel	#4AC820	0.991048
127	entropy_source_object	palette_interface_object	1	positive_shift	#A5D8A6	1.089261
127	entropy_source_object	lisp_semantics_object	-1	negative_shift	#3761B4	1.275734
127	entropy_source_object	propagator_cell_object	1	positive_shift	#CF5CBF	1.470223
127	entropy_source_object	abductive_world_object	-1	negative_shift	#916D5D	0.630701
127	entropy_source_object	fuzz_soundness_object	0	same_trit_relabel	#182ED1	1.269529
127	entropy_source_object	ternary_regression_object	1	positive_shift	#A7046C	1.232211
127	entropy_source_object	nonriemannian_gate_object	-1	negative_shift	#7143E8	1.111367
127	entropy_source_object	exa_loop_object	0	same_trit_relabel	#89E6FE	0.520092
127	entropy_source_object	aqua_hygiene_object	1	positive_shift	#0B99D8	0.705035
127	entropy_source_object	scip_catcolab_object	-1	negative_shift	#547F01	0.915525
128	propagator_cell_object	color_space_object	-1	negative_shift	#6CA6AE	0.877641
128	propagator_cell_object	trit_tick_object	0	same_trit_relabel	#A7A5BF	0.615649
128	propagator_cell_object	rng_determinism_object	1	positive_shift	#E3067A	1.312462
128	propagator_cell_object	parallel_invariance_object	-1	negative_shift	#3A03AC	1.135052
128	propagator_cell_object	palette_interface_object	0	same_trit_relabel	#9D4FAE	0.268506
128	propagator_cell_object	lisp_semantics_object	1	positive_shift	#4B83C9	0.883263
128	propagator_cell_object	entropy_source_object	-1	negative_shift	#7F0DC9	1.040217
128	propagator_cell_object	abductive_world_object	1	positive_shift	#55CAD2	0.818547
128	propagator_cell_object	fuzz_soundness_object	-1	negative_shift	#8DF34F	1.324257
128	propagator_cell_object	ternary_regression_object	0	same_trit_relabel	#400105	0.641917
128	propagator_cell_object	nonriemannian_gate_object	1	positive_shift	#C13B14	1.043094
128	propagator_cell_object	exa_loop_object	-1	negative_shift	#4283C0	0.79651
128	propagator_cell_object	aqua_hygiene_object	0	same_trit_relabel	#FFCE1B	0.239216
128	propagator_cell_object	scip_catcolab_object	1	positive_shift	#99318A	0.576755
129	abductive_world_object	color_space_object	1	positive_shift	#307E10	0.986589
129	abductive_world_object	trit_tick_object	-1	negative_shift	#2EEB42	0.730594
129	abductive_world_object	rng_determinism_object	0	same_trit_relabel	#A5F69A	0.501056
129	abductive_world_object	parallel_invariance_object	1	positive_shift	#0C196F	1.446513
129	abductive_world_object	palette_interface_object	-1	negative_shift	#B79EC2	1.026265
129	abductive_world_object	lisp_semantics_object	0	same_trit_relabel	#7A8333	0.656427
129	abductive_world_object	entropy_source_object	1	positive_shift	#B019A2	1.240107
129	abductive_world_object	propagator_cell_object	-1	negative_shift	#9B33A2	0.958488
129	abductive_world_object	fuzz_soundness_object	1	positive_shift	#882AF8	1.11849
129	abductive_world_object	ternary_regression_object	-1	negative_shift	#CDAB75	0.542541
129	abductive_world_object	nonriemannian_gate_object	0	same_trit_relabel	#7D2F6D	0.444869
129	abductive_world_object	exa_loop_object	1	positive_shift	#829F08	0.797836
129	abductive_world_object	aqua_hygiene_object	-1	negative_shift	#71718A	0.927875
129	abductive_world_object	scip_catcolab_object	0	same_trit_relabel	#FE0EEF	0.945944
130	fuzz_soundness_object	color_space_object	0	same_trit_relabel	#3A13CF	0.489081
130	fuzz_soundness_object	trit_tick_object	1	positive_shift	#4F4612	0.599913
130	fuzz_soundness_object	rng_determinism_object	-1	negative_shift	#28D117	0.857652
130	fuzz_soundness_object	parallel_invariance_object	0	same_trit_relabel	#053A4F	1.16897
130	fuzz_soundness_object	palette_interface_object	1	positive_shift	#D8F21A	1.157301
130	fuzz_soundness_object	lisp_semantics_object	-1	negative_shift	#5B9890	1.162168
130	fuzz_soundness_object	entropy_source_object	0	same_trit_relabel	#E53964	1.001675
130	fuzz_soundness_object	propagator_cell_object	1	positive_shift	#9F5BE5	1.094744
130	fuzz_soundness_object	abductive_world_object	-1	negative_shift	#0CEF43	1.185009
130	fuzz_soundness_object	ternary_regression_object	1	positive_shift	#B2850E	0.771655
130	fuzz_soundness_object	nonriemannian_gate_object	-1	negative_shift	#338E8F	0.776974
130	fuzz_soundness_object	exa_loop_object	0	same_trit_relabel	#A9644A	0.426515
130	fuzz_soundness_object	aqua_hygiene_object	1	positive_shift	#3D9109	0.904188
130	fuzz_soundness_object	scip_catcolab_object	-1	negative_shift	#F1B56F	1.318654
131	ternary_regression_object	color_space_object	-1	negative_shift	#FF6DB1	1.145269
131	ternary_regression_object	trit_tick_object	0	same_trit_relabel	#42C5B4	0.828148
131	ternary_regression_object	rng_determinism_object	1	positive_shift	#8A494C	1.291746
131	ternary_regression_object	parallel_invariance_object	-1	negative_shift	#780E60	0.69905
131	ternary_regression_object	palette_interface_object	0	same_trit_relabel	#580C4C	0.898938
131	ternary_regression_object	lisp_semantics_object	1	positive_shift	#DC5540	1.145969
131	ternary_regression_object	entropy_source_object	-1	negative_shift	#98AD90	0.843891
131	ternary_regression_object	propagator_cell_object	0	same_trit_relabel	#12ADD9	0.881952
131	ternary_regression_object	abductive_world_object	1	positive_shift	#4F628C	0.838912
131	ternary_regression_object	fuzz_soundness_object	-1	negative_shift	#464176	1.269956
131	ternary_regression_object	nonriemannian_gate_object	1	positive_shift	#16F2A8	1.071453
131	ternary_regression_object	exa_loop_object	-1	negative_shift	#F0B456	1.027839
131	ternary_regression_object	aqua_hygiene_object	0	same_trit_relabel	#5946F0	0.751234
131	ternary_regression_object	scip_catcolab_object	1	positive_shift	#E4CB35	1.054017
132	nonriemannian_gate_object	color_space_object	1	positive_shift	#BBA731	1.216801
132	nonriemannian_gate_object	trit_tick_object	-1	negative_shift	#AAE08D	1.192953
132	nonriemannian_gate_object	rng_determinism_object	0	same_trit_relabel	#3AD6E1	0.942328
132	nonriemannian_gate_object	parallel_invariance_object	1	positive_shift	#B21A00	0.536083
132	nonriemannian_gate_object	palette_interface_object	-1	negative_shift	#45B787	1.171614
132	nonriemannian_gate_object	lisp_semantics_object	0	same_trit_relabel	#01D340	0.711297
132	nonriemannian_gate_object	entropy_source_object	1	positive_shift	#517396	0.705903
132	nonriemannian_gate_object	propagator_cell_object	-1	negative_shift	#F580C5	1.137408
132	nonriemannian_gate_object	abductive_world_object	0	same_trit_relabel	#5343D0	0.591975
132	nonriemannian_gate_object	fuzz_soundness_object	1	positive_shift	#F475F0	1.15856
132	nonriemannian_gate_object	ternary_regression_object	-1	negative_shift	#D5BFC0	1.465859
132	nonriemannian_gate_object	exa_loop_object	1	positive_shift	#A114A5	1.043321
132	nonriemannian_gate_object	aqua_hygiene_object	-1	negative_shift	#860FE8	1.102811
132	nonriemannian_gate_object	scip_catcolab_object	0	same_trit_relabel	#B8871A	0.698315
133	exa_loop_object	color_space_object	0	same_trit_relabel	#C5BC0C	0.177166
133	exa_loop_object	trit_tick_object	1	positive_shift	#BAE24A	0.507391
133	exa_loop_object	rng_determinism_object	-1	negative_shift	#7B9074	0.998025
133	exa_loop_object	parallel_invariance_object	0	same_trit_relabel	#0406E7	0.979584
133	exa_loop_object	palette_interface_object	1	positive_shift	#5385B7	1.003841
133	exa_loop_object	lisp_semantics_object	-1	negative_shift	#CD059A	1.08428
133	exa_loop_object	entropy_source_object	0	same_trit_relabel	#6FC776	0.8618
133	exa_loop_object	propagator_cell_object	1	positive_shift	#840D78	1.152078
133	exa_loop_object	abductive_world_object	-1	negative_shift	#35CA02	0.864253
133	exa_loop_object	fuzz_soundness_object	0	same_trit_relabel	#AD2269	0.988406
133	exa_loop_object	ternary_regression_object	1	positive_shift	#7EA0D0	0.882913
133	exa_loop_object	nonriemannian_gate_object	-1	negative_shift	#BAAF3A	0.770531
133	exa_loop_object	aqua_hygiene_object	1	positive_shift	#1BD8AB	0.627503
133	exa_loop_object	scip_catcolab_object	-1	negative_shift	#877223	1.051345
134	aqua_hygiene_object	color_space_object	-1	negative_shift	#8F6F32	1.293381
134	aqua_hygiene_object	trit_tick_object	0	same_trit_relabel	#78B4B0	0.662432
134	aqua_hygiene_object	rng_determinism_object	1	positive_shift	#37EFE3	0.518064
134	aqua_hygiene_object	parallel_invariance_object	-1	negative_shift	#C46C10	1.302294
134	aqua_hygiene_object	palette_interface_object	0	same_trit_relabel	#E4470E	1.049604
134	aqua_hygiene_object	lisp_semantics_object	1	positive_shift	#3E28FA	1.123011
134	aqua_hygiene_object	entropy_source_object	-1	negative_shift	#DEE3CB	1.126926
134	aqua_hygiene_object	propagator_cell_object	0	same_trit_relabel	#2EA765	0.320539
134	aqua_hygiene_object	abductive_world_object	1	positive_shift	#D025A9	1.433115
134	aqua_hygiene_object	fuzz_soundness_object	-1	negative_shift	#1AABB8	0.845875
134	aqua_hygiene_object	ternary_regression_object	0	same_trit_relabel	#6C3C1B	0.807481
134	aqua_hygiene_object	nonriemannian_gate_object	1	positive_shift	#E6D550	0.7563
134	aqua_hygiene_object	exa_loop_object	-1	negative_shift	#C6D375	1.035174
134	aqua_hygiene_object	scip_catcolab_object	1	positive_shift	#F5B58C	1.555486
135	scip_catcolab_object	color_space_object	1	positive_shift	#1A188B	0.696687
135	scip_catcolab_object	trit_tick_object	-1	negative_shift	#9604DF	0.884673
135	scip_catcolab_object	rng_determinism_object	0	same_trit_relabel	#9268A1	0.966163
135	scip_catcolab_object	parallel_invariance_object	1	positive_shift	#75FE93	1.108605
135	scip_catcolab_object	palette_interface_object	-1	negative_shift	#6CDE2F	0.897603
135	scip_catcolab_object	lisp_semantics_object	0	same_trit_relabel	#D891A6	0.735009
135	scip_catcolab_object	entropy_source_object	1	positive_shift	#8D8B70	1.081809
135	scip_catcolab_object	propagator_cell_object	-1	negative_shift	#5D4B34	1.316928
135	scip_catcolab_object	abductive_world_object	0	same_trit_relabel	#874F3E	0.183142
135	scip_catcolab_object	fuzz_soundness_object	1	positive_shift	#212210	1.421199
135	scip_catcolab_object	ternary_regression_object	-1	negative_shift	#BE3B8C	1.149717
135	scip_catcolab_object	nonriemannian_gate_object	0	same_trit_relabel	#46126C	0.679383
135	scip_catcolab_object	exa_loop_object	1	positive_shift	#867BFE	0.75274
135	scip_catcolab_object	aqua_hygiene_object	-1	negative_shift	#DAA232	0.578392
136	color_space_object	trit_tick_object	1	positive_shift	#4B8D04	1.178893
136	color_space_object	rng_determinism_object	-1	negative_shift	#B72919	1.315684
136	color_space_object	parallel_invariance_object	0	same_trit_relabel	#6B211D	1.068755
136	color_space_object	palette_interface_object	1	positive_shift	#211040	0.719344
136	color_space_object	lisp_semantics_object	-1	negative_shift	#AA02E5	0.815192
136	color_space_object	entropy_source_object	0	same_trit_relabel	#C75B9B	0.862112
136	color_space_object	propagator_cell_object	1	positive_shift	#DF6271	1.175659
136	color_space_object	abductive_world_object	-1	negative_shift	#FFC6A4	1.384767
136	color_space_object	fuzz_soundness_object	0	same_trit_relabel	#255426	0.84636
136	color_space_object	ternary_regression_object	1	positive_shift	#2C5161	0.768698
136	color_space_object	nonriemannian_gate_object	-1	negative_shift	#FCA1F4	1.177519
136	color_space_object	exa_loop_object	0	same_trit_relabel	#B998C4	0.755337
136	color_space_object	aqua_hygiene_object	1	positive_shift	#C49570	1.033375
136	color_space_object	scip_catcolab_object	-1	negative_shift	#946612	1.089434
137	trit_tick_object	color_space_object	-1	negative_shift	#17113E	0.526607
137	trit_tick_object	rng_determinism_object	1	positive_shift	#3116EE	1.103989
137	trit_tick_object	parallel_invariance_object	-1	negative_shift	#B1C8BC	1.145572
137	trit_tick_object	palette_interface_object	0	same_trit_relabel	#8B6DB6	0.589332
137	trit_tick_object	lisp_semantics_object	1	positive_shift	#A80B85	1.027673
137	trit_tick_object	entropy_source_object	-1	negative_shift	#08103D	1.071297
137	trit_tick_object	propagator_cell_object	0	same_trit_relabel	#E637C7	0.845905
137	trit_tick_object	abductive_world_object	1	positive_shift	#E46C0E	0.635905
137	trit_tick_object	fuzz_soundness_object	-1	negative_shift	#CC4600	1.318123
137	trit_tick_object	ternary_regression_object	0	same_trit_relabel	#2AC64B	0.676809
137	trit_tick_object	nonriemannian_gate_object	1	positive_shift	#C83C56	0.827155
137	trit_tick_object	exa_loop_object	-1	negative_shift	#77DA5E	0.563673
137	trit_tick_object	aqua_hygiene_object	0	same_trit_relabel	#E923A4	0.17855
137	trit_tick_object	scip_catcolab_object	1	positive_shift	#22D528	0.863036
138	rng_determinism_object	color_space_object	1	positive_shift	#622B80	0.849582
138	rng_determinism_object	trit_tick_object	-1	negative_shift	#9F2FEF	0.699218
138	rng_determinism_object	parallel_invariance_object	1	positive_shift	#05C266	1.228998
138	rng_determinism_object	palette_interface_object	-1	negative_shift	#E64011	0.727895
138	rng_determinism_object	lisp_semantics_object	0	same_trit_relabel	#4AA8C7	0.455071
138	rng_determinism_object	entropy_source_object	1	positive_shift	#A63984	1.044198
138	rng_determinism_object	propagator_cell_object	-1	negative_shift	#325DFA	0.981069
138	rng_determinism_object	abductive_world_object	0	same_trit_relabel	#CBA2F1	0.69102
138	rng_determinism_object	fuzz_soundness_object	1	positive_shift	#D9249F	1.099124
138	rng_determinism_object	ternary_regression_object	-1	negative_shift	#1FC918	0.599336
138	rng_determinism_object	nonriemannian_gate_object	0	same_trit_relabel	#393D7B	0.435382
138	rng_determinism_object	exa_loop_object	1	positive_shift	#35FF74	0.627032
138	rng_determinism_object	aqua_hygiene_object	-1	negative_shift	#18BFDC	0.653992
138	rng_determinism_object	scip_catcolab_object	0	same_trit_relabel	#454977	0.627181
139	parallel_invariance_object	color_space_object	0	same_trit_relabel	#DDDAB0	0.683355
139	parallel_invariance_object	trit_tick_object	1	positive_shift	#60DC45	0.776904
139	parallel_invariance_object	rng_determinism_object	-1	negative_shift	#DDB34F	0.687254
139	parallel_invariance_object	palette_interface_object	1	positive_shift	#A15533	1.024665
139	parallel_invariance_object	lisp_semantics_object	-1	negative_shift	#82F10D	0.800955
139	parallel_invariance_object	entropy_source_object	0	same_trit_relabel	#1EE1B7	0.451406
139	parallel_invariance_object	propagator_cell_object	1	positive_shift	#809D50	0.622281
139	parallel_invariance_object	abductive_world_object	-1	negative_shift	#A3AF39	1.063156
139	parallel_invariance_object	fuzz_soundness_object	0	same_trit_relabel	#24B9ED	0.453175
139	parallel_invariance_object	ternary_regression_object	1	positive_shift	#51D605	0.978071
139	parallel_invariance_object	nonriemannian_gate_object	-1	negative_shift	#C9C0E2	0.518147
139	parallel_invariance_object	exa_loop_object	0	same_trit_relabel	#C55CD1	0.374546
139	parallel_invariance_object	aqua_hygiene_object	1	positive_shift	#15D8A7	0.929889
